fos_status,animal_id,Fos_puncta_adj,Gad2_puncta_adj,IL34_puncta_adj
fos+,d01,12.048229337532597,4.429407857131823,8.018810314637648
fos+,d02,11.717373018834454,2.773583540034196,7.994945263033172
fos+,d03,8.569612184457073,5.025770136383403,9.53749369656422
fos+,d04,10.793665614361059,14.062931795845843,7.171833042623167
fos-,d01,0.4809223834985297,4.476736061932072,6.920273866161811
fos-,d02,0.7842743821170253,5.316432619190939,8.36863941822507
fos-,d03,0.9339795397550708,2.7590014057130126,8.49938288752377
fos-,d04,1.9825365299130457,5.360459302212137,6.979021306889286
